brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,Used_Price
10,0,1.9783008686358083,1,0,0.7816505177871658,-0.11983951153190528,0.5843106712721775,0.0,0.033856984187483896,-0.42118650849501604,1.9302664729775794,-2.405986607722901,-0.8172471207268127,86.96
10,0,1.9783008686358083,1,1,0.7816505177871658,2.054621367708975,2.2981545660613416,0.0,1.0572783012789588,1.3030622247309416,1.9302664729775794,-1.567541225059402,0.25502323255604215,161.49
10,0,1.9783008686358083,1,1,0.7816505177871658,0.4731952737156075,2.2981545660613416,0.0,0.9773235108811874,1.3030622247309416,1.9302664729775794,-2.2577765653328883,1.1117810208218237,233.22875000000005
10,0,1.9783008686358083,1,1,0.7816505177871658,0.4731952737156075,0.5843106712721775,0.0,2.9562045732260316,1.9979087291652826,1.9302664729775794,-1.4828497722651093,0.4849344340946613,180.23
10,0,0.3215783859980212,1,0,0.7816505177871658,0.4731952737156075,0.5843106712721775,0.0,1.6169618340633591,0.58248066457681,1.9302664729775794,-1.7030475495302706,-0.5895930027510305,103.8
10,0,1.6336290622617882,1,0,0.7816505177871658,0.4731952737156075,0.5843106712721775,0.0,0.8174139300856444,0.3508651630986963,1.9302664729775794,-1.9994676343102953,-0.4586043256388114,113.67
10,0,1.2682769475053277,1,0,-0.30020448412257034,-0.11983951153190528,-0.27261127612240454,0.0,0.033856984187483896,-0.47265661993459684,1.9302664729775794,-1.9528873352734344,-0.9719740904826607,72.29
10,0,0.976454818108658,1,0,0.7816505177871658,0.4731952737156075,0.5843106712721775,0.0,0.3376851876990155,0.042044494461211376,1.9302664729775794,-2.016405924869154,-0.29095749824741474,132.91
10,0,0.3215783859980212,1,0,0.7816505177871658,2.054621367708975,2.2981545660613416,0.0,0.8174139300856444,0.06777955018100179,1.9302664729775794,-2.262011137972603,-0.12689087236948365,150.88
10,0,1.6336290622617882,1,0,0.7816505177871658,0.4731952737156075,2.2981545660613416,0.0,0.8174139300856444,0.3508651630986963,1.9302664729775794,-1.5590720797799729,-0.4426490797635856,103.59
10,0,0.5398705300349004,1,0,0.7816505177871658,0.4731952737156075,0.5843106712721775,0.0,0.033856984187483896,-0.3182462856158544,1.9302664729775794,-1.8089118655231367,-0.8184924082097573,86.79
10,0,0.3215783859980212,1,0,0.7816505177871658,0.4731952737156075,0.5843106712721775,0.0,1.6169618340633591,0.58248066457681,1.9302664729775794,-1.4870843449048239,-0.768058265150507,74.6
10,0,1.9783008686358083,1,1,0.7816505177871658,2.054621367708975,2.2981545660613416,0.0,0.8973687204834159,1.1229168346924088,1.4732766317721404,-0.6698118254398984,2.2030420082195814,233.22875000000005
10,1,-1.2845922317049094,0,0,0.7816505177871658,2.054621367708975,-1.0224179800926638,0.0,-2.0169833895153544,-2.1197001860011833,1.4732766317721404,-1.1144419526099356,-0.2879999404754217,89.77
10,0,0.3215783859980212,1,0,0.7816505177871658,2.054621367708975,0.5843106712721775,0.0,0.8174139300856444,0.23505741235963948,1.4732766317721404,-1.520960926022541,0.03507433088097882,144.87
10,0,1.9783008686358083,1,0,0.7816505177871658,-0.11983951153190528,-0.27261127612240454,0.0,0.033856984187483896,-0.42118650849501604,1.4732766317721404,-1.9698256258322928,-0.9940779433049246,64.48
10,0,1.6336290622617882,1,0,0.7816505177871658,0.4731952737156075,0.5843106712721775,0.0,0.8174139300856444,0.3508651630986963,1.4732766317721404,-1.8936033183174295,-0.6755178390741976,97.03
10,0,1.1602797815081352,1,0,0.7816505177871658,2.252299629458146,2.2981545660613416,0.0,0.6175269540912157,0.24792494021953468,1.4732766317721404,-1.2711211402793774,0.2529218099285735,161.05
10,0,1.9783008686358083,1,0,0.7816505177871658,2.054621367708975,0.5843106712721775,0.0,0.8174139300856444,1.1229168346924088,1.4732766317721404,-1.1610222516467967,-0.2847310608326927,90.02
10,0,1.9783008686358083,1,0,0.7816505177871658,-0.11983951153190528,-0.27261127612240454,0.0,0.033856984187483896,-0.42118650849501604,1.4732766317721404,-0.6909846886384716,-0.7475110216819236,60.35
10,0,1.9783008686358083,1,0,-0.949317485268412,-0.712874296779418,-0.27261127612240454,0.0,1.6969166244611307,0.2736599959393251,1.4732766317721404,-1.8173810108025659,0.2512095396395249,167.63
10,0,1.378571925545014,1,0,-0.30020448412257034,0.4731952737156075,-0.27261127612240454,0.0,1.6969166244611307,0.2736599959393251,1.4732766317721404,-1.5844795156182607,-0.12050877401939342,131.89
23,0,1.378571925545014,0,0,-0.30020448412257034,-1.0489273417530087,-0.7010722498196955,0.0,2.160654408768205,1.9979087291652826,-1.2686624154604933,1.007078939887099,0.18894516549230245,72.36
9,0,0.2848133933181257,1,0,0.7816505177871658,2.054621367708975,-0.27261127612240454,0.0,0.6974817444889871,0.19645482877995385,1.4732766317721404,-2.1519122493400222,-0.2811508593192273,136.38
9,0,-0.11730371411823025,1,0,0.7816505177871658,1.461586582461462,0.5843106712721775,0.0,0.07783211890625821,-0.3182462856158544,1.4732766317721404,-0.8307255857490548,0.03328423012424625,110.54
9,0,0.2848133933181257,1,0,0.7816505177871658,0.4731952737156075,-0.27261127612240454,0.0,0.25773039730124403,-0.06089572841795027,1.4732766317721404,-0.839194731028484,-0.5238262575580269,74.59
9,0,0.21128340795833486,1,0,0.7816505177871658,1.7581039750852185,2.2981545660613416,0.0,0.7614455768072044,0.45380538597785797,1.4732766317721404,-2.0883936597443027,1.5819548761010371,233.22875000000005
9,0,0.2848133933181257,1,0,0.7816505177871658,2.054621367708975,0.5843106712721775,0.0,0.6974817444889871,0.19645482877995385,1.4732766317721404,-0.8561330215873426,0.48594623017455363,139.44
11,0,0.3928105593153186,1,1,0.24072301683229771,2.054621367708975,2.2981545660613416,0.0,0.8174139300856444,0.7626260546153429,1.9302664729775794,-2.558431222752628,0.2576694684572991,186.76
11,0,0.3928105593153186,1,1,0.24072301683229771,2.054621367708975,0.5843106712721775,0.0,0.8174139300856444,0.5052754974174388,1.9302664729775794,-1.6776401136919827,0.030404502819937174,157.55
11,0,0.3215783859980212,1,0,0.24072301683229771,2.054621367708975,2.2981545660613416,0.0,0.8174139300856444,0.016309438741420965,1.9302664729775794,-1.4447386185076776,0.33223105649859813,167.86
11,0,0.3215783859980212,1,0,0.24072301683229771,2.054621367708975,2.2981545660613416,0.0,0.8174139300856444,0.016309438741420965,1.9302664729775794,-1.6479981052139803,0.1788272046933787,155.34
11,0,1.378571925545014,1,0,-0.949317485268412,-0.712874296779418,-0.7010722498196955,0.0,1.6969166244611307,1.9979087291652826,1.9302664729775794,-1.9655910531925782,-0.9130564264458514,73.11
